table,column,dataset_id,semanticType,predicted_semantic_type
soccer-germany-Players-2017-2018,column_21,soccer-germany-Players-2017-2018+column_21,nonPenaltyXGoalsPer90Min,nonPenaltyXGoalsPer90Min
soccer-germany-Players-2017-2018,column_23,soccer-germany-Players-2017-2018+column_23,nonPenaltyXGoalsPlusAssists,nonPenaltyXGoalsPlusAssists
soccer-germany-Players-2017-2018,column_26,soccer-germany-Players-2017-2018+column_26,xGoalsPlusAssistsPer90Min,xGoalsPlusAssistsPer90Min
soccer-germany-Players-2018-2019,column_3,soccer-germany-Players-2018-2019+column_3,age,age
soccer-germany-Players-2018-2019,column_4,soccer-germany-Players-2018-2019+column_4,gamesPlayed,gamesPlayed
soccer-germany-Players-2018-2019,column_5,soccer-germany-Players-2018-2019+column_5,gamesPlayed,None
soccer-germany-Players-2018-2019,column_6,soccer-germany-Players-2018-2019+column_6,minutesPlayed,minutesPlayed
soccer-germany-Players-2018-2019,column_9,soccer-germany-Players-2018-2019+column_9,assists,assists
soccer-germany-Players-2018-2019,column_10,soccer-germany-Players-2018-2019+column_10,goals,goals
soccer-germany-Players-2018-2019,column_13,soccer-germany-Players-2018-2019+column_13,yellowCards,yellowCards
soccer-germany-Players-2018-2019,column_14,soccer-germany-Players-2018-2019+column_14,redCards,redCards
soccer-germany-Players-2018-2019,column_17,soccer-germany-Players-2018-2019+column_17,goalsPlusAssistsPer90Min,None
soccer-germany-Players-2018-2019,column_19,soccer-germany-Players-2018-2019+column_19,goalsPlusAssistsPer90Min,None
soccer-germany-Players-2018-2019,column_20,soccer-germany-Players-2018-2019+column_20,xGoalsPer90Min,xGoalsPer90Min
soccer-germany-Players-2018-2019,column_21,soccer-germany-Players-2018-2019+column_21,nonPenaltyXGoalsPer90Min,xGoalsPer90Min
soccer-germany-Players-2018-2019,column_22,soccer-germany-Players-2018-2019+column_22,xAssistsPer90Min,xAssistsPer90Min
soccer-germany-Players-2018-2019,column_26,soccer-germany-Players-2018-2019+column_26,xGoalsPlusAssistsPer90Min,xGoalsPlusAssistsPer90Min
soccer-germany-Players-2019-2020,column_3,soccer-germany-Players-2019-2020+column_3,age,age
soccer-germany-Players-2019-2020,column_4,soccer-germany-Players-2019-2020+column_4,gamesPlayed,gamesPlayed
soccer-germany-Players-2019-2020,column_7,soccer-germany-Players-2019-2020+column_7,gamesPlayed,None
soccer-germany-Players-2019-2020,column_8,soccer-germany-Players-2019-2020+column_8,goals,goals
soccer-germany-Players-2019-2020,column_9,soccer-germany-Players-2019-2020+column_9,assists,assists
soccer-germany-Players-2019-2020,column_10,soccer-germany-Players-2019-2020+column_10,goals,goals
soccer-germany-Players-2019-2020,column_11,soccer-germany-Players-2019-2020+column_11,penaltiesScored,penaltiesScored
soccer-germany-Players-2019-2020,column_12,soccer-germany-Players-2019-2020+column_12,penaltiesAttempted,penaltiesAttempted
soccer-germany-Players-2019-2020,column_13,soccer-germany-Players-2019-2020+column_13,yellowCards,yellowCards
soccer-germany-Players-2019-2020,column_14,soccer-germany-Players-2019-2020+column_14,redCards,redCards
soccer-germany-Players-2019-2020,column_17,soccer-germany-Players-2019-2020+column_17,goalsPlusAssistsPer90Min,None
soccer-germany-Players-2019-2020,column_19,soccer-germany-Players-2019-2020+column_19,goalsPlusAssistsPer90Min,None
soccer-germany-Players-2019-2020,column_26,soccer-germany-Players-2019-2020+column_26,xGoalsPlusAssistsPer90Min,xGoalsPlusAssistsPer90Min
soccer-germany-Players-2020-2021,column_3,soccer-germany-Players-2020-2021+column_3,age,age
soccer-germany-Players-2020-2021,column_4,soccer-germany-Players-2020-2021+column_4,gamesPlayed,None
soccer-germany-Players-2020-2021,column_5,soccer-germany-Players-2020-2021+column_5,gamesPlayed,None
soccer-germany-Players-2020-2021,column_7,soccer-germany-Players-2020-2021+column_7,gamesPlayed,None
soccer-germany-Players-2020-2021,column_8,soccer-germany-Players-2020-2021+column_8,goals,goals
soccer-germany-Players-2020-2021,column_9,soccer-germany-Players-2020-2021+column_9,assists,assists
soccer-germany-Players-2020-2021,column_10,soccer-germany-Players-2020-2021+column_10,goals,goals
soccer-germany-Players-2020-2021,column_12,soccer-germany-Players-2020-2021+column_12,penaltiesAttempted,penaltiesAttempted
soccer-germany-Players-2020-2021,column_13,soccer-germany-Players-2020-2021+column_13,yellowCards,yellowCards
soccer-germany-Players-2020-2021,column_14,soccer-germany-Players-2020-2021+column_14,redCards,redCards
soccer-germany-Players-2020-2021,column_17,soccer-germany-Players-2020-2021+column_17,goalsPlusAssistsPer90Min,None
soccer-germany-Players-2020-2021,column_20,soccer-germany-Players-2020-2021+column_20,xGoalsPer90Min,xGoalsPer90Min
soccer-germany-Players-2020-2021,column_21,soccer-germany-Players-2020-2021+column_21,nonPenaltyXGoalsPer90Min,nonPenaltyXGoalsPer90Min
soccer-germany-Players-2020-2021,column_23,soccer-germany-Players-2020-2021+column_23,nonPenaltyXGoalsPlusAssists,nonPenaltyXGoalsPlusAssists
soccer-italy-Players-1992-1993,column_3,soccer-italy-Players-1992-1993+column_3,age,age
soccer-italy-Players-1992-1993,column_4,soccer-italy-Players-1992-1993+column_4,gamesPlayed,None
soccer-italy-Players-1992-1993,column_5,soccer-italy-Players-1992-1993+column_5,gamesPlayed,None
soccer-italy-Players-1992-1993,column_6,soccer-italy-Players-1992-1993+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-1992-1993,column_7,soccer-italy-Players-1992-1993+column_7,gamesPlayed,None
soccer-italy-Players-1992-1993,column_8,soccer-italy-Players-1992-1993+column_8,goals,goals
soccer-italy-Players-1992-1993,column_9,soccer-italy-Players-1992-1993+column_9,assists,None
soccer-italy-Players-1992-1993,column_10,soccer-italy-Players-1992-1993+column_10,goals,goals
soccer-italy-Players-1992-1993,column_11,soccer-italy-Players-1992-1993+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-1992-1993,column_12,soccer-italy-Players-1992-1993+column_12,penaltiesAttempted,None
soccer-italy-Players-1992-1993,column_14,soccer-italy-Players-1992-1993+column_14,redCards,None
soccer-italy-Players-1992-1993,column_17,soccer-italy-Players-1992-1993+column_17,goalsPlusAssistsPer90Min,None
soccer-italy-Players-1992-1993,column_19,soccer-italy-Players-1992-1993+column_19,goalsPlusAssistsPer90Min,None
soccer-italy-Players-1993-1994,column_5,soccer-italy-Players-1993-1994+column_5,gamesPlayed,None
soccer-italy-Players-1993-1994,column_6,soccer-italy-Players-1993-1994+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-1993-1994,column_7,soccer-italy-Players-1993-1994+column_7,gamesPlayed,None
soccer-italy-Players-1993-1994,column_9,soccer-italy-Players-1993-1994+column_9,assists,None
soccer-italy-Players-1993-1994,column_10,soccer-italy-Players-1993-1994+column_10,goals,goals
soccer-italy-Players-1993-1994,column_11,soccer-italy-Players-1993-1994+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-1993-1994,column_12,soccer-italy-Players-1993-1994+column_12,penaltiesAttempted,None
soccer-italy-Players-1993-1994,column_13,soccer-italy-Players-1993-1994+column_13,yellowCards,None
soccer-italy-Players-1993-1994,column_14,soccer-italy-Players-1993-1994+column_14,redCards,redCards
soccer-italy-Players-1993-1994,column_17,soccer-italy-Players-1993-1994+column_17,goalsPlusAssistsPer90Min,None
soccer-italy-Players-1993-1994,column_19,soccer-italy-Players-1993-1994+column_19,goalsPlusAssistsPer90Min,None
soccer-italy-Players-1994-1995,column_3,soccer-italy-Players-1994-1995+column_3,age,age
soccer-italy-Players-1994-1995,column_5,soccer-italy-Players-1994-1995+column_5,gamesPlayed,None
soccer-italy-Players-1994-1995,column_6,soccer-italy-Players-1994-1995+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-1994-1995,column_8,soccer-italy-Players-1994-1995+column_8,goals,goals
soccer-italy-Players-1994-1995,column_9,soccer-italy-Players-1994-1995+column_9,assists,None
soccer-italy-Players-1994-1995,column_10,soccer-italy-Players-1994-1995+column_10,goals,goals
soccer-italy-Players-1994-1995,column_11,soccer-italy-Players-1994-1995+column_11,penaltiesScored,penaltiesAttempted
soccer-italy-Players-1994-1995,column_12,soccer-italy-Players-1994-1995+column_12,penaltiesAttempted,None
soccer-italy-Players-1994-1995,column_13,soccer-italy-Players-1994-1995+column_13,yellowCards,yellowCards
soccer-italy-Players-1994-1995,column_14,soccer-italy-Players-1994-1995+column_14,redCards,redCards
soccer-italy-Players-1994-1995,column_17,soccer-italy-Players-1994-1995+column_17,goalsPlusAssistsPer90Min,None
soccer-italy-Players-1995-1996,column_3,soccer-italy-Players-1995-1996+column_3,age,age
soccer-italy-Players-1995-1996,column_4,soccer-italy-Players-1995-1996+column_4,gamesPlayed,None
soccer-italy-Players-1995-1996,column_5,soccer-italy-Players-1995-1996+column_5,gamesPlayed,None
soccer-italy-Players-1995-1996,column_7,soccer-italy-Players-1995-1996+column_7,gamesPlayed,None
soccer-italy-Players-1995-1996,column_8,soccer-italy-Players-1995-1996+column_8,goals,goals
soccer-italy-Players-1995-1996,column_9,soccer-italy-Players-1995-1996+column_9,assists,None
soccer-italy-Players-1995-1996,column_10,soccer-italy-Players-1995-1996+column_10,goals,goals
soccer-italy-Players-1995-1996,column_11,soccer-italy-Players-1995-1996+column_11,penaltiesScored,penaltiesAttempted
soccer-italy-Players-1995-1996,column_12,soccer-italy-Players-1995-1996+column_12,penaltiesAttempted,None
soccer-italy-Players-1995-1996,column_17,soccer-italy-Players-1995-1996+column_17,goalsPlusAssistsPer90Min,None
soccer-italy-Players-1995-1996,column_19,soccer-italy-Players-1995-1996+column_19,goalsPlusAssistsPer90Min,None
soccer-italy-Players-1996-1997,column_4,soccer-italy-Players-1996-1997+column_4,gamesPlayed,None
soccer-italy-Players-1996-1997,column_5,soccer-italy-Players-1996-1997+column_5,gamesPlayed,None
soccer-italy-Players-1996-1997,column_6,soccer-italy-Players-1996-1997+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-1996-1997,column_7,soccer-italy-Players-1996-1997+column_7,gamesPlayed,None
soccer-italy-Players-1996-1997,column_8,soccer-italy-Players-1996-1997+column_8,goals,goals
soccer-italy-Players-1996-1997,column_9,soccer-italy-Players-1996-1997+column_9,assists,None
soccer-italy-Players-1996-1997,column_10,soccer-italy-Players-1996-1997+column_10,goals,goals
soccer-italy-Players-1996-1997,column_11,soccer-italy-Players-1996-1997+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-1996-1997,column_12,soccer-italy-Players-1996-1997+column_12,penaltiesAttempted,None
soccer-italy-Players-1996-1997,column_13,soccer-italy-Players-1996-1997+column_13,yellowCards,yellowCards
soccer-italy-Players-1996-1997,column_14,soccer-italy-Players-1996-1997+column_14,redCards,None
soccer-italy-Players-1996-1997,column_19,soccer-italy-Players-1996-1997+column_19,goalsPlusAssistsPer90Min,None
soccer-italy-Players-1997-1998,column_3,soccer-italy-Players-1997-1998+column_3,age,age
soccer-italy-Players-1997-1998,column_4,soccer-italy-Players-1997-1998+column_4,gamesPlayed,None
soccer-italy-Players-1997-1998,column_5,soccer-italy-Players-1997-1998+column_5,gamesPlayed,None
soccer-italy-Players-1997-1998,column_6,soccer-italy-Players-1997-1998+column_6,minutesPlayed,None
soccer-italy-Players-1997-1998,column_7,soccer-italy-Players-1997-1998+column_7,gamesPlayed,None
soccer-italy-Players-1997-1998,column_8,soccer-italy-Players-1997-1998+column_8,goals,goals
soccer-italy-Players-1997-1998,column_10,soccer-italy-Players-1997-1998+column_10,goals,goals
soccer-italy-Players-1997-1998,column_11,soccer-italy-Players-1997-1998+column_11,penaltiesScored,penaltiesAttempted
soccer-italy-Players-1997-1998,column_14,soccer-italy-Players-1997-1998+column_14,redCards,None
soccer-italy-Players-1997-1998,column_17,soccer-italy-Players-1997-1998+column_17,goalsPlusAssistsPer90Min,None
soccer-italy-Players-1997-1998,column_19,soccer-italy-Players-1997-1998+column_19,goalsPlusAssistsPer90Min,None
soccer-italy-Players-1998-1999,column_3,soccer-italy-Players-1998-1999+column_3,age,None
soccer-italy-Players-1998-1999,column_4,soccer-italy-Players-1998-1999+column_4,gamesPlayed,gamesPlayed
soccer-italy-Players-1998-1999,column_5,soccer-italy-Players-1998-1999+column_5,gamesPlayed,None
soccer-italy-Players-1998-1999,column_6,soccer-italy-Players-1998-1999+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-1998-1999,column_8,soccer-italy-Players-1998-1999+column_8,goals,goals
soccer-italy-Players-1998-1999,column_9,soccer-italy-Players-1998-1999+column_9,assists,assists
soccer-italy-Players-1998-1999,column_11,soccer-italy-Players-1998-1999+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-1998-1999,column_13,soccer-italy-Players-1998-1999+column_13,yellowCards,yellowCards
soccer-italy-Players-1998-1999,column_19,soccer-italy-Players-1998-1999+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-1999-2000,column_4,soccer-italy-Players-1999-2000+column_4,gamesPlayed,gamesPlayed
soccer-italy-Players-1999-2000,column_5,soccer-italy-Players-1999-2000+column_5,gamesPlayed,gamesPlayed
soccer-italy-Players-1999-2000,column_6,soccer-italy-Players-1999-2000+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-1999-2000,column_8,soccer-italy-Players-1999-2000+column_8,goals,goals
soccer-italy-Players-1999-2000,column_10,soccer-italy-Players-1999-2000+column_10,goals,goals
soccer-italy-Players-1999-2000,column_11,soccer-italy-Players-1999-2000+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-1999-2000,column_12,soccer-italy-Players-1999-2000+column_12,penaltiesAttempted,penaltiesAttempted
soccer-italy-Players-1999-2000,column_14,soccer-italy-Players-1999-2000+column_14,redCards,redCards
soccer-italy-Players-1999-2000,column_19,soccer-italy-Players-1999-2000+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2000-2001,column_4,soccer-italy-Players-2000-2001+column_4,gamesPlayed,gamesPlayed
soccer-italy-Players-2000-2001,column_5,soccer-italy-Players-2000-2001+column_5,gamesPlayed,None
soccer-italy-Players-2000-2001,column_7,soccer-italy-Players-2000-2001+column_7,gamesPlayed,None
soccer-italy-Players-2000-2001,column_11,soccer-italy-Players-2000-2001+column_11,penaltiesScored,penaltiesAttempted
soccer-italy-Players-2000-2001,column_13,soccer-italy-Players-2000-2001+column_13,yellowCards,None
soccer-italy-Players-2000-2001,column_17,soccer-italy-Players-2000-2001+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2001-2002,column_3,soccer-italy-Players-2001-2002+column_3,age,age
soccer-italy-Players-2001-2002,column_4,soccer-italy-Players-2001-2002+column_4,gamesPlayed,gamesPlayed
soccer-italy-Players-2001-2002,column_5,soccer-italy-Players-2001-2002+column_5,gamesPlayed,gamesPlayed
soccer-italy-Players-2001-2002,column_6,soccer-italy-Players-2001-2002+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-2001-2002,column_7,soccer-italy-Players-2001-2002+column_7,gamesPlayed,gamesPlayed
soccer-italy-Players-2001-2002,column_8,soccer-italy-Players-2001-2002+column_8,goals,goals
soccer-italy-Players-2001-2002,column_9,soccer-italy-Players-2001-2002+column_9,assists,assists
soccer-italy-Players-2001-2002,column_10,soccer-italy-Players-2001-2002+column_10,goals,goals
soccer-italy-Players-2001-2002,column_11,soccer-italy-Players-2001-2002+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-2001-2002,column_12,soccer-italy-Players-2001-2002+column_12,penaltiesAttempted,penaltiesAttempted
soccer-italy-Players-2001-2002,column_14,soccer-italy-Players-2001-2002+column_14,redCards,None
soccer-italy-Players-2001-2002,column_17,soccer-italy-Players-2001-2002+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2001-2002,column_19,soccer-italy-Players-2001-2002+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2002-2003,column_3,soccer-italy-Players-2002-2003+column_3,age,age
soccer-italy-Players-2002-2003,column_4,soccer-italy-Players-2002-2003+column_4,gamesPlayed,gamesPlayed
soccer-italy-Players-2002-2003,column_6,soccer-italy-Players-2002-2003+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-2002-2003,column_7,soccer-italy-Players-2002-2003+column_7,gamesPlayed,None
soccer-italy-Players-2002-2003,column_8,soccer-italy-Players-2002-2003+column_8,goals,goals
soccer-italy-Players-2002-2003,column_9,soccer-italy-Players-2002-2003+column_9,assists,assists
soccer-italy-Players-2002-2003,column_13,soccer-italy-Players-2002-2003+column_13,yellowCards,yellowCards
soccer-italy-Players-2002-2003,column_17,soccer-italy-Players-2002-2003+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2002-2003,column_19,soccer-italy-Players-2002-2003+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2003-2004,column_3,soccer-italy-Players-2003-2004+column_3,age,age
soccer-italy-Players-2003-2004,column_6,soccer-italy-Players-2003-2004+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-2003-2004,column_7,soccer-italy-Players-2003-2004+column_7,gamesPlayed,gamesPlayed
soccer-italy-Players-2003-2004,column_8,soccer-italy-Players-2003-2004+column_8,goals,goals
soccer-italy-Players-2003-2004,column_9,soccer-italy-Players-2003-2004+column_9,assists,assists
soccer-italy-Players-2003-2004,column_10,soccer-italy-Players-2003-2004+column_10,goals,goals
soccer-italy-Players-2003-2004,column_11,soccer-italy-Players-2003-2004+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-2003-2004,column_12,soccer-italy-Players-2003-2004+column_12,penaltiesAttempted,penaltiesAttempted
soccer-italy-Players-2003-2004,column_14,soccer-italy-Players-2003-2004+column_14,redCards,None
soccer-italy-Players-2003-2004,column_17,soccer-italy-Players-2003-2004+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2003-2004,column_19,soccer-italy-Players-2003-2004+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2004-2005,column_3,soccer-italy-Players-2004-2005+column_3,age,age
soccer-italy-Players-2004-2005,column_4,soccer-italy-Players-2004-2005+column_4,gamesPlayed,gamesPlayed
soccer-italy-Players-2004-2005,column_5,soccer-italy-Players-2004-2005+column_5,gamesPlayed,gamesPlayed
soccer-italy-Players-2004-2005,column_6,soccer-italy-Players-2004-2005+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-2004-2005,column_7,soccer-italy-Players-2004-2005+column_7,gamesPlayed,gamesPlayed
soccer-italy-Players-2004-2005,column_8,soccer-italy-Players-2004-2005+column_8,goals,goals
soccer-italy-Players-2004-2005,column_9,soccer-italy-Players-2004-2005+column_9,assists,assists
soccer-italy-Players-2004-2005,column_10,soccer-italy-Players-2004-2005+column_10,goals,goals
soccer-italy-Players-2004-2005,column_12,soccer-italy-Players-2004-2005+column_12,penaltiesAttempted,penaltiesAttempted
soccer-italy-Players-2004-2005,column_13,soccer-italy-Players-2004-2005+column_13,yellowCards,yellowCards
soccer-italy-Players-2004-2005,column_14,soccer-italy-Players-2004-2005+column_14,redCards,None
soccer-italy-Players-2004-2005,column_17,soccer-italy-Players-2004-2005+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2004-2005,column_19,soccer-italy-Players-2004-2005+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2005-2006,column_3,soccer-italy-Players-2005-2006+column_3,age,age
soccer-italy-Players-2005-2006,column_5,soccer-italy-Players-2005-2006+column_5,gamesPlayed,gamesPlayed
soccer-italy-Players-2005-2006,column_6,soccer-italy-Players-2005-2006+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-2005-2006,column_7,soccer-italy-Players-2005-2006+column_7,gamesPlayed,gamesPlayed
soccer-italy-Players-2005-2006,column_8,soccer-italy-Players-2005-2006+column_8,goals,goals
soccer-italy-Players-2005-2006,column_9,soccer-italy-Players-2005-2006+column_9,assists,assists
soccer-italy-Players-2005-2006,column_10,soccer-italy-Players-2005-2006+column_10,goals,goals
soccer-italy-Players-2005-2006,column_11,soccer-italy-Players-2005-2006+column_11,penaltiesScored,penaltiesAttempted
soccer-italy-Players-2005-2006,column_12,soccer-italy-Players-2005-2006+column_12,penaltiesAttempted,penaltiesAttempted
soccer-italy-Players-2005-2006,column_13,soccer-italy-Players-2005-2006+column_13,yellowCards,None
soccer-italy-Players-2005-2006,column_14,soccer-italy-Players-2005-2006+column_14,redCards,None
soccer-italy-Players-2005-2006,column_17,soccer-italy-Players-2005-2006+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2005-2006,column_19,soccer-italy-Players-2005-2006+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2006-2007,column_4,soccer-italy-Players-2006-2007+column_4,gamesPlayed,gamesPlayed
soccer-italy-Players-2006-2007,column_7,soccer-italy-Players-2006-2007+column_7,gamesPlayed,gamesPlayed
soccer-italy-Players-2006-2007,column_8,soccer-italy-Players-2006-2007+column_8,goals,goals
soccer-italy-Players-2006-2007,column_9,soccer-italy-Players-2006-2007+column_9,assists,assists
soccer-italy-Players-2006-2007,column_10,soccer-italy-Players-2006-2007+column_10,goals,goals
soccer-italy-Players-2006-2007,column_11,soccer-italy-Players-2006-2007+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-2006-2007,column_13,soccer-italy-Players-2006-2007+column_13,yellowCards,None
soccer-italy-Players-2006-2007,column_17,soccer-italy-Players-2006-2007+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2006-2007,column_19,soccer-italy-Players-2006-2007+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2007-2008,column_3,soccer-italy-Players-2007-2008+column_3,age,age
soccer-italy-Players-2007-2008,column_4,soccer-italy-Players-2007-2008+column_4,gamesPlayed,gamesPlayed
soccer-italy-Players-2007-2008,column_5,soccer-italy-Players-2007-2008+column_5,gamesPlayed,gamesPlayed
soccer-italy-Players-2007-2008,column_7,soccer-italy-Players-2007-2008+column_7,gamesPlayed,gamesPlayed
soccer-italy-Players-2007-2008,column_8,soccer-italy-Players-2007-2008+column_8,goals,goals
soccer-italy-Players-2007-2008,column_9,soccer-italy-Players-2007-2008+column_9,assists,assists
soccer-italy-Players-2007-2008,column_10,soccer-italy-Players-2007-2008+column_10,goals,goals
soccer-italy-Players-2007-2008,column_11,soccer-italy-Players-2007-2008+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-2007-2008,column_12,soccer-italy-Players-2007-2008+column_12,penaltiesAttempted,penaltiesAttempted
soccer-italy-Players-2007-2008,column_13,soccer-italy-Players-2007-2008+column_13,yellowCards,None
soccer-italy-Players-2007-2008,column_14,soccer-italy-Players-2007-2008+column_14,redCards,None
soccer-italy-Players-2008-2009,column_4,soccer-italy-Players-2008-2009+column_4,gamesPlayed,None
soccer-italy-Players-2008-2009,column_5,soccer-italy-Players-2008-2009+column_5,gamesPlayed,gamesPlayed
soccer-italy-Players-2008-2009,column_6,soccer-italy-Players-2008-2009+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-2008-2009,column_7,soccer-italy-Players-2008-2009+column_7,gamesPlayed,gamesPlayed
soccer-italy-Players-2008-2009,column_8,soccer-italy-Players-2008-2009+column_8,goals,goals
soccer-italy-Players-2008-2009,column_9,soccer-italy-Players-2008-2009+column_9,assists,assists
soccer-italy-Players-2008-2009,column_10,soccer-italy-Players-2008-2009+column_10,goals,goals
soccer-italy-Players-2008-2009,column_11,soccer-italy-Players-2008-2009+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-2008-2009,column_13,soccer-italy-Players-2008-2009+column_13,yellowCards,yellowCards
soccer-italy-Players-2008-2009,column_14,soccer-italy-Players-2008-2009+column_14,redCards,redCards
soccer-italy-Players-2008-2009,column_17,soccer-italy-Players-2008-2009+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2009-2010,column_3,soccer-italy-Players-2009-2010+column_3,age,age
soccer-italy-Players-2009-2010,column_4,soccer-italy-Players-2009-2010+column_4,gamesPlayed,None
soccer-italy-Players-2009-2010,column_5,soccer-italy-Players-2009-2010+column_5,gamesPlayed,gamesPlayed
soccer-italy-Players-2009-2010,column_6,soccer-italy-Players-2009-2010+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-2009-2010,column_7,soccer-italy-Players-2009-2010+column_7,gamesPlayed,gamesPlayed
soccer-italy-Players-2009-2010,column_8,soccer-italy-Players-2009-2010+column_8,goals,goals
soccer-italy-Players-2009-2010,column_10,soccer-italy-Players-2009-2010+column_10,goals,goals
soccer-italy-Players-2009-2010,column_11,soccer-italy-Players-2009-2010+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-2009-2010,column_14,soccer-italy-Players-2009-2010+column_14,redCards,redCards
soccer-italy-Players-2009-2010,column_17,soccer-italy-Players-2009-2010+column_17,goalsPlusAssistsPer90Min,None
soccer-italy-Players-2010-2011,column_3,soccer-italy-Players-2010-2011+column_3,age,age
soccer-italy-Players-2010-2011,column_4,soccer-italy-Players-2010-2011+column_4,gamesPlayed,None
soccer-italy-Players-2010-2011,column_6,soccer-italy-Players-2010-2011+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-2010-2011,column_7,soccer-italy-Players-2010-2011+column_7,gamesPlayed,gamesPlayed
soccer-italy-Players-2010-2011,column_9,soccer-italy-Players-2010-2011+column_9,assists,assists
soccer-italy-Players-2010-2011,column_11,soccer-italy-Players-2010-2011+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-2010-2011,column_14,soccer-italy-Players-2010-2011+column_14,redCards,redCards
soccer-italy-Players-2010-2011,column_17,soccer-italy-Players-2010-2011+column_17,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2011-2012,column_3,soccer-italy-Players-2011-2012+column_3,age,age
soccer-italy-Players-2011-2012,column_4,soccer-italy-Players-2011-2012+column_4,gamesPlayed,gamesPlayed
soccer-italy-Players-2011-2012,column_5,soccer-italy-Players-2011-2012+column_5,gamesPlayed,gamesPlayed
soccer-italy-Players-2011-2012,column_6,soccer-italy-Players-2011-2012+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-2011-2012,column_7,soccer-italy-Players-2011-2012+column_7,gamesPlayed,gamesPlayed
soccer-italy-Players-2011-2012,column_8,soccer-italy-Players-2011-2012+column_8,goals,goals
soccer-italy-Players-2011-2012,column_11,soccer-italy-Players-2011-2012+column_11,penaltiesScored,penaltiesScored
soccer-italy-Players-2011-2012,column_12,soccer-italy-Players-2011-2012+column_12,penaltiesAttempted,penaltiesAttempted
soccer-italy-Players-2011-2012,column_13,soccer-italy-Players-2011-2012+column_13,yellowCards,yellowCards
soccer-italy-Players-2011-2012,column_19,soccer-italy-Players-2011-2012+column_19,goalsPlusAssistsPer90Min,goalsPlusAssistsPer90Min
soccer-italy-Players-2012-2013,column_3,soccer-italy-Players-2012-2013+column_3,age,age
soccer-italy-Players-2012-2013,column_4,soccer-italy-Players-2012-2013+column_4,gamesPlayed,None
soccer-italy-Players-2012-2013,column_5,soccer-italy-Players-2012-2013+column_5,gamesPlayed,gamesPlayed
soccer-italy-Players-2012-2013,column_6,soccer-italy-Players-2012-2013+column_6,minutesPlayed,minutesPlayed
soccer-italy-Players-2012-2013,column_8,soccer-italy-Players-2012-2013+column_8,goals,goals
soccer-italy-Players-2012-2013,column_9,soccer-italy-Players-2012-2013+column_9,assists,assists
